#"fa, dNeff_GG, dNeff_full"
1000000,0.0689238633867785,0.0710106983669868
1023411.40210545,0.0686666048049647,0.0707193909612994
1047370.89795945,0.0684113217949449,0.0704812212490866
1071891.31920513,0.0681584031440807,0.0702021839000687
1096985.79789238,0.0679061091672429,0.0699371860284326
1122667.77351081,0.0676570047483674,0.0696658195714837
1148951.00018731,0.0674086146795397,0.0694210819709558
1175849.55405216,0.0671730905168763,0.0691515089816617
1203377.84077759,0.0669163433252641,0.0688821829731001
1231550.60329283,0.0666746092426746,0.0686447640646669
1260382.92967973,0.0664334339010823,0.0683891359209709
1289890.26125331,0.0661935286785972,0.0681319193387382
1320088.40083142,0.0659548905317482,0.0678864273877428
1350993.52119803,0.0657182584724306,0.0676475979985665
1382622.17376466,0.0654871536654708,0.0673844057125324
1414991.29743458,0.065250437851399,0.067158128340772
1448118.22767453,0.0650168268313964,0.0669245128026271
1482020.70579886,0.064785210598875,0.0666762814210611
1516716.88847092,0.0645554699262684,0.0664390930283019
1552225.35742705,0.0643275526294514,0.0662068921460435
1588565.12942805,0.0641000786982562,0.0659649396389183
1625755.66644379,0.0638971626746432,0.0657371138604655
1663816.88607613,0.0636725757684563,0.0655198220512785
1702769.1722259,0.063426926788473,0.065284739986773
1742633.38600965,0.0632053984904846,0.0650550916804792
1783430.87693191,0.0629839273241013,0.0648320799468445
1825183.49431904,0.0627642210386771,0.0646058110839168
1867913.59902078,0.0625454769544889,0.0643899897764311
1911644.0753857,0.0623279721153713,0.0641638367301164
1956398.34351706,0.0621115555339789,0.063944360362471
2002200.37181558,0.0618960460162309,0.0637239038534098
2049074.68981585,0.0616813138747032,0.063522844446012
2097046.40132323,0.0614678220252457,0.0632947517835167
2146141.19785841,0.0612553959402326,0.0630768669643771
2196385.37241655,0.0610443399783661,0.0628604243513807
2247805.83354873,0.0608338612384635,0.0626458544944636
2300430.11977292,0.0606238312562726,0.062441221262308
2354286.41432242,0.0604154366044309,0.062230691941878
2409403.56023953,0.0602074235970531,0.0620248382479562
2465811.0758226,0.0600003095680177,0.0618081579310647
2523539.17043477,0.0597937542984677,0.061604870690373
2582618.76068267,0.0595882303937072,0.0613904097008785
2643081.4869741,0.0594096400431784,0.0611913576641436
2704959.73046314,0.0591796067266799,0.0609838142780458
2768286.63039207,0.058976758275539,0.060776912410153
2833096.10183932,0.0587742652042935,0.0605758700389173
2899422.85388288,0.0585729201810363,0.0603692928849965
2967302.40818887,0.0583712972841466,0.0601636943613233
3036771.11803546,0.0581882487241,0.0599700739086432
3107866.18778201,0.057970847617493,0.0597651692183581
3180625.69279412,0.0577713453453545,0.0595637781279298
3255088.59983506,0.0575731170558637,0.0593651867360038
3331294.78793467,0.0573747564386694,0.0591672176248087
3409285.06974681,0.0571771278053017,0.0589680731481103
3489101.21340677,0.0569796089722984,0.0587685334888843
3570785.96490046,0.0567834072339814,0.0585693715131181
3654383.07095725,0.0565873481900497,0.0583828412189319
3739937.3024788,0.0563916774412976,0.0581775191938571
3827494.47851632,0.0561965387262902,0.0579826796024747
3917101.49080926,0.0560015527410648,0.0577827206273349
4008806.32889846,0.0558071693546943,0.057583605341612
4102658.10582719,0.0556135342161617,0.0573949355813704
4198707.08444391,0.0554186043149713,0.057203505861556
4297004.70432084,0.0552270936945306,0.057008990580299
4397603.60930272,0.0550337209467079,0.0568121814186883
4500557.6757005,0.0548410130201272,0.056614758563885
