#fa/C,dNeff
2.599140e+07,2.869529e-02
2.623238e+07,2.819493e-02
2.647559e+07,2.770285e-02
2.672106e+07,2.721919e-02
2.696881e+07,2.674449e-02
2.721885e+07,2.627774e-02
2.747121e+07,2.581646e-02
2.772591e+07,2.535999e-02
2.798297e+07,2.491219e-02
2.824241e+07,2.447588e-02
2.850426e+07,2.404855e-02
2.876854e+07,2.362683e-02
2.903527e+07,2.321064e-02
2.930447e+07,2.280121e-02
2.957617e+07,2.239886e-02
2.985038e+07,2.200339e-02
3.012714e+07,2.161536e-02
3.040646e+07,2.123500e-02
3.068838e+07,2.086049e-02
3.097291e+07,2.049020e-02
3.126007e+07,2.012524e-02
3.154990e+07,1.976751e-02
3.184242e+07,1.941671e-02
3.213764e+07,1.907284e-02
3.243561e+07,1.873670e-02
3.273634e+07,1.840718e-02
3.303985e+07,1.808120e-02
3.334618e+07,1.775830e-02
3.365535e+07,1.744066e-02
3.396739e+07,1.712949e-02
3.428231e+07,1.682408e-02
3.460016e+07,1.652436e-02
3.492096e+07,1.623026e-02
3.524473e+07,1.594150e-02
3.557150e+07,1.565797e-02
3.590130e+07,1.537952e-02
3.623416e+07,1.510556e-02
3.657011e+07,1.483589e-02
3.690917e+07,1.457100e-02
3.725137e+07,1.431136e-02
3.759675e+07,1.405654e-02
3.794533e+07,1.380579e-02
3.829714e+07,1.355899e-02
3.865221e+07,1.331629e-02
3.901058e+07,1.307763e-02
3.937226e+07,1.284298e-02
3.973730e+07,1.261270e-02
4.010573e+07,1.238689e-02
4.047757e+07,1.216490e-02
4.085286e+07,1.194612e-02
4.123163e+07,1.173080e-02
4.161391e+07,1.151960e-02
4.199973e+07,1.131255e-02
4.238913e+07,1.110923e-02
4.278214e+07,1.090917e-02
4.317880e+07,1.071257e-02
4.357913e+07,1.052045e-02
4.398317e+07,1.033350e-02
4.439097e+07,1.014941e-02
4.480254e+07,9.965850e-03
4.521792e+07,9.783893e-03
4.563716e+07,9.605965e-03
4.606029e+07,9.432319e-03
4.648734e+07,9.262147e-03
4.691835e+07,9.095112e-03
4.735335e+07,8.931240e-03
4.779239e+07,8.770255e-03
4.823549e+07,8.611764e-03
4.868271e+07,8.456601e-03
4.913407e+07,8.306043e-03
4.958962e+07,8.159351e-03
5.004939e+07,8.013376e-03
5.051342e+07,7.866974e-03
5.098176e+07,7.722659e-03
5.145444e+07,7.582535e-03
5.193150e+07,7.445732e-03
5.241298e+07,7.311288e-03
5.289893e+07,7.179039e-03
5.338938e+07,7.049096e-03
5.388438e+07,6.921307e-03
5.438397e+07,6.795684e-03
5.488820e+07,6.672902e-03
5.539709e+07,6.553334e-03
5.591071e+07,6.435986e-03
5.642908e+07,6.319882e-03
5.695227e+07,6.205315e-03
5.748030e+07,6.092658e-03
5.801323e+07,5.981852e-03
5.855110e+07,5.873023e-03
5.909396e+07,5.766374e-03
5.964185e+07,5.661784e-03
6.019482e+07,5.559357e-03
6.075292e+07,5.459337e-03
6.131619e+07,5.361048e-03
6.188468e+07,5.263590e-03
6.245845e+07,5.167195e-03
6.303753e+07,5.072895e-03
6.362198e+07,4.980845e-03
6.421186e+07,4.890833e-03
6.480720e+07,4.803122e-03
6.540806e+07,4.717632e-03
6.601449e+07,4.632551e-03
6.662655e+07,4.546626e-03
6.724427e+07,4.462027e-03
6.786773e+07,4.381424e-03
6.849697e+07,4.304079e-03
6.913204e+07,4.226917e-03
6.977300e+07,4.148446e-03
7.041990e+07,4.070851e-03
7.107280e+07,3.996342e-03
7.173175e+07,3.924320e-03
7.239681e+07,3.853454e-03
7.306804e+07,3.783292e-03
7.374549e+07,3.714300e-03
7.442922e+07,3.646792e-03
7.511929e+07,3.580675e-03
7.581576e+07,3.515668e-03
7.651869e+07,3.451786e-03
7.722814e+07,3.388861e-03
7.794416e+07,3.326357e-03
7.866682e+07,3.264243e-03
7.939618e+07,3.204277e-03
8.013230e+07,3.147597e-03
8.087525e+07,3.092401e-03
8.162509e+07,3.036479e-03
8.238187e+07,2.980160e-03
8.314568e+07,2.925131e-03
8.391656e+07,2.871996e-03
8.469460e+07,2.820140e-03
8.547985e+07,2.769266e-03
8.627237e+07,2.719445e-03
8.707225e+07,2.670327e-03
8.787954e+07,2.621686e-03
8.869432e+07,2.573762e-03
8.951665e+07,2.526806e-03
9.034660e+07,2.480746e-03
9.118425e+07,2.435587e-03
9.202967e+07,2.391406e-03
9.288292e+07,2.348033e-03
9.374409e+07,2.305235e-03
9.461324e+07,2.263083e-03
9.549045e+07,2.221310e-03
9.637579e+07,2.179281e-03
9.726934e+07,2.137968e-03
9.817117e+07,2.099027e-03
9.908137e+07,2.062036e-03
1.000000e+08,2.026797e-03
